Step,px,py,pz,vx,vy,vz,fx,fy,fz
673,475.87803260803736,-7169.497881023706,397.98208503743894,0.6573110197497463,-0.610398761326007,-0.10258779097717043,0,0,0
674,482.4681665868088,-7175.672849840333,396.9331024638861,0.6607030121318103,-0.6246071905239379,-0.10720669204706999,0,0,0
675,489.0918369162655,-7181.990265852822,395.8379927248026,0.6640182249330883,-0.6388879246045619,-0.11181313474350714,0,0,0
676,495.748273866859,-7188.450843819179,394.696883081704,0.6672562728962946,-0.6532393040192531,-0.11640658375676985,0,0,0
677,502.4367039012674,-7195.055281860714,393.50990614170496,0.6704167797313858,-0.6676596610097678,-0.12098650528712797,0,0,0
678,509.1563497642871,-7201.804261380913,392.2771998421088,0.6734993781592887,-0.6821473198020528,-0.12555236710686543,0,0,0
679,515.9064305731571,-7208.6984469862555,390.99890743437834,0.6765037099545819,-0.6967005968009856,-0.13010363862212992,0,0,0
680,522.6861619083041,-7215.738486408977,389.6751774674884,0.6794294259871243,-0.7113178007860231,-0.1346397909345926,0,0,0
681,529.4947559044996,-7222.925010431801,388.30616377066355,0.6822761862626275,-0.7259972331077365,-0.1391602969029108,0,0,0
682,536.3314213424161,-7230.258632814633,386.89202543550124,0.6850436599621661,-0.7407371878852091,-0.14366463120398645,0,0,0
683,543.1953637405746,-7237.7399502232365,385.43292679748447,0.6877315254806214,-0.7555359522042758,-0.14815227039401355,0,0,0
684,550.0857854476702,-7245.3695421598995,383.9290374168841,0.6903394704640556,-0.7703918063165779,-0.15262269296930675,0,0,0
685,557.001885735266,-7253.147970896085,382.3805320590548,0.6928671918460093,-0.7853030238394139,-0.15707537942690486,0,0,0
686,563.9428608908452,-7261.075781407094,380.78759067412545,0.6953143958827209,-0.8002678719563604,-0.16150981232494172,0,0,0
687,570.9079043112094,-7269.153501308733,379.15039837608754,0.6976807981872624,-0.8152846116186409,-0.16592547634277752,0,0,0
688,577.8962065962136,-7277.381640796001,377.46914542128314,0.6999661237625872,-0.8303514977472185,-0.17032185834088368,0,0,0
689,584.906955642825,-7285.760692583801,375.74402718629557,0.7021701070334876,-0.8454667794355899,-0.1746984474204742,0,0,0
690,591.939336739497,-7294.291131849678,373.97524414524474,0.7042924918774571,-0.8606287001532562,-0.17905473498287672,0,0,0
691,598.9925326608461,-7302.973416178606,372.1630018464904,0.7063330316544539,-0.8758354979498476,-0.18339021478863618,0,0,0
692,606.0657237626206,-7311.807985509807,370.30751088874536,0.7082914892355626,-0.8910854056598775,-0.18770438301634434,0,0,0
693,613.1580880769503,-7320.795262085628,368.4089868966024,0.7101676370305507,-0.906376651108103,-0.19199673832118838,0,0,0
694,620.268801407867,-7329.935650402472,366.4676504954765,0.711961257014317,-0.9217074573154673,-0.19626678189321156,0,0,0
695,627.3970374270831,-7339.229537163795,364.48372728596627,0.7136721407522274,-0.9370760427056012,-0.20051401751527942,0,0,0
696,634.5419677700182,-7348.677291235162,362.45744781763716,0.7153000894243376,-0.952480621311857,-0.20473795162074468,0,0,0
697,641.7027621320631,-7358.279263601387,360.3890475622295,0.7168449138484972,-0.9679194029848547,-0.20893809335080402,0,0,0
698,648.8785883650676,-7368.0357873257435,358.2787668862947,0.7183064345023347,-0.9833905936005128,-0.21311395461154026,0,0,0
699,656.0686125740444,-7377.947177511256,356.1268510232624,0.7196844815441191,-0.9988923952685421,-0.21726505013064326,0,0,0
700,663.2719992140748,-7388.013731264089,353.93355004494225,0.7209788948324978,-1.0144230065413757,-0.22139089751380284,0,0,0
701,670.4879111874062,-7398.2357276590155,351.6991188324631,0.7221895239451056,-1.0299806226235142,-0.22549101730076737,0,0,0
702,677.7155099407311,-7408.613427706988,349.423817046654,0.7233162281960459,-1.0455634355812582,-0.22956493302106126,0,0,0
703,684.9539555626334,-7419.147074324805,347.10790909786874,0.7243588766522391,-1.061169634552807,-0.2336121712493551,0,0,0
704,692.2024068811945,-7429.836892306884,344.75166411525953,0.7253173481486384,-1.0767974059586964,-0.23763226166048187,0,0,0
705,699.4600215617446,-7440.683088299139,342.3553559155014,0.7261915313023102,-1.092444933712553,-0.24162473708409302,0,0,0
706,706.7259562047495,-7451.685850774963,339.91926297097245,0.726981324525378,-1.1081103994321397,-0.24558913355894774,0,0,0
707,713.9993664438211,-7462.845350013328,337.44366837739284,0.7276866360368275,-1.123791982650668,-0.24952499038682938,0,0,0
708,721.2794070438406,-7474.161738078998,334.9288598209266,0.7283073838731725,-1.1394878610283516,-0.2534318501860827,0,0,0
709,728.5652319991818,-7485.635148804854,332.3751295447498,0.72884349589798,-1.1551962105641804,-0.2573092589447659,0,0,0
710,735.8559946320253,-7497.265697776347,329.7827743150894,0.7292949098102528,-1.1709152058078838,-0.2611567660734105,0,0,0
711,743.1508476907491,-7509.053482318061,327.1520953867363,0.7296615731516695,-1.1866430200720648,-0.264973924457384,0,0,0
712,750.4489434483875,-7520.998581482404,324.4833984680369,0.7299434433126806,-1.2023778256444784,-0.26876029050884875,0,0,0
713,757.7494338011442,-7533.101056040425,321.7769936853671,0.7301404875374603,-1.2181177940004264,-0.27251542421831065,0,0,0
714,765.0514703669496,-7545.360948474746,319.03319554709265,0.730252682927713,-1.2338610960152498,-0.2762388892057522,0,0,0
715,772.3542045840504,-7557.77828297463,316.2523229070208,0.7302800164453337,-1.2496059021768884,-0.27993025277134365,0,0,0
716,779.65678780962,-7570.353065433169,313.43469892734635,0.7302224849139243,-1.2653503827984867,-0.28358908594572685,0,0,0
717,786.9583714183783,-7583.085283446596,310.5806510410974,0.7300800950191615,-1.2810927082310197,-0.2872149635398651,0,0,0
718,794.2581069012097,-7595.9749063157315,307.6905109140848,0.7298528633080207,-1.2968310490759152,-0.2908074641944538,0,0,0
719,801.555145963767,-7609.021885049546,304.76461440635967,0.7295408161868526,-1.3125635763976449,-0.2943661704288865,0,0,0
720,808.8486406250515,-7622.226152370857,301.8033015331832,0.729143989918315,-1.3282884619362643,-0.29789066868976966,0,0,0
721,816.1377433159553,-7635.587622724145,298.80691642551403,0.7286624306171583,-1.3440038783198718,-0.3013805493989812,0,0,0
722,823.4216069777566,-7649.106192285498,295.7758072900173,0.7280961942448668,-1.3597079992769663,-0.30483540700126716,0,0,0
723,830.6993851605555,-7662.781738974672,292.7103263685997,0.7274453466031556,-1.3753989998486758,-0.30825484001137093,0,0,0
724,837.9702321216391,-7676.6141224692865,289.6108298974758,0.7267099633263235,-1.391075056600834,-0.3116384510606894,0,0,0
725,845.2333029237643,-7690.6031842211205,286.4776780657705,0.7258901298724639,-1.40673434783588,-0.3149858469434505,0,0,0
726,852.4877535333469,-7704.748747474546,283.3112349736615,0.7249859415135338,-1.4223750538045552,-0.31829663866240765,0,0,0
727,859.7327409185459,-7719.050617287063,280.1118685900679,0.723997503324282,-1.437995356917375,-0.3215704414740443,0,0,0
728,866.9674231472314,-7733.5085805519575,276.87995070988876,0.7229249301700391,-1.4535934419558478,-0.32480687493328475,0,0,0
729,874.1909594848247,-7748.122406023063,273.6158569107973,0.7217683466933685,-1.4691674962834211,-0.32800556293770533,0,0,0
730,881.4025104919987,-7762.891844341638,270.31996650959536,0.7205278872995823,-1.484715710056125,-0.3311661337712406,0,0,0
731,888.6012381222288,-7777.816628065336,266.9926625181335,0.7192036961411218,-1.5002362764328925,-0.33428822014738035,0,0,0
732,895.7863058191812,-7792.896471699293,263.63433159880145,0.717795927100806,-1.5157273917855303,-0.33737145925185136,0,0,0
733,902.9568786139279,-7808.131071729301,260.2453640195947,0.7163047437739489,-1.531187255908317,-0.3404154927847798,0,0,0
734,910.1121232219779,-7823.520106657076,256.82615360876173,0.7147303194493485,-1.5466140722272026,-0.34341996700232874,0,0,0
735,917.2512081401121,-7839.063237037624,253.37709770903766,0.7130728370891487,-1.5620060480085867,-0.3463845327578065,0,0,0
736,924.3733037430115,-7854.760105518686,249.89859713146956,0.7113324893075778,-1.5773613945676495,-0.34930884554224045,0,0,0
737,931.4775823796672,-7870.610336882264,246.3910561088386,0.7095094783485647,-1.592678327476214,-0.3521925655244121,0,0,0
738,938.5632184695602,-7886.613538088226,242.85488224868453,0.7076040160622368,-1.6079550667701117,-0.35503535759034843,0,0,0
739,945.629388598602,-7902.76929831998,239.2904864859382,0.7056163238803006,-1.6231898371560303,-0.3578368913822653,0,0,0
740,952.675271614822,-7919.077189032217,235.6982830351671,0.7035466327903098,-1.638380868217819,-0.3605968413369579,0,0,0
741,959.7000487237934,-7935.536764000705,232.07868934244,0.7013951833088222,-1.6535263946222263,-0.36331488672363393,0,0,0
742,966.7029035837837,-7952.147559374155,228.432126036816,0.6991622254534499,-1.6686246563240477,-0.36599071168118563,0,0,0
743,973.6830224006212,-7968.909093728115,224.75901688146368,0.6968480187138043,-1.6836738987706585,-0.36862400525489547,0,0,0
744,980.6395940222653,-7985.82086812092,221.05978872441608,0.694452832021342,-1.6986723731059088,-0.3712144614325719,0,0,0
745,987.5718100330693,-8002.8823661516735,217.33487144896705,0.691976943718112,-1.7136183363733555,-0.37376177918011083,0,0,0
746,994.4788648477255,-8020.093054020257,213.58469792371508,0.6894206415244098,-1.72851005171881,-0.3762656624764783,0,0,0
747,1001.3599558048819,-8037.452380589363,209.80970395226007,0.6867842225053423,-1.7433457885921753,-0.37872582034811086,0,0,0
748,1008.2142832604179,-8054.959777448542,206.01032822255902,0.6840679930363055,-1.758123822948553,-0.3811419669027292,0,0,0
749,1015.0410506803705,-8072.614658980256,202.18701225594668,0.6812722687673813,-1.7728424374485907,-0.38351382136256157,0,0,0
750,1021.8394647334986,-8090.416422427933,198.34020035582677,0.6783973745866565,-1.7874999216580538,-0.3858411080969724,0,0,0
751,1028.6087353834753,-8108.364447966013,194.4703395560399,0.675443644582467,-1.802094572246592,-0.38812355665449333,0,0,0
752,1035.3480759806964,-8126.458098771978,190.57787956891445,0.6724114220045745,-1.8166246931856822,-0.39036090179425176,0,0,0
753,1042.0567033536972,-8144.696721100354,186.66327273300575,0.6693010592242777,-1.831088595945722,-0.39255288351679446,0,0,0
754,1048.7338379001635,-8163.079644358683,182.72697396053047,0.6661129176934635,-1.8454845996922513,-0.39469924709430176,0,0,0
755,1055.3787036775282,-8181.606181185455,178.76944068450172,0.6628473679026028,-1.8598110314812815,-0.3967997431001892,0,0,0
756,1061.9905284931428,-8200.275627529982,174.7911328055712,0.6595047893376969,-1.8740662264537051,-0.39885412743809295,0,0,0
757,1068.5685439940132,-8219.087262734212,170.79251263858475,0.656085570436177,-1.8882485280287684,-0.4008621613702363,0,0,0
758,1075.111985756089,-8238.040349616487,166.77404485885714,0.652590108541765,-1.9023562880965799,-0.40282361154517277,0,0,0
759,1081.620093373097,-8257.134134557196,162.73619644817273,0.6490188098582984,-1.916387867209636,-0.404738250024904,0,0,0
760,1088.092110544906,-8276.367847586363,158.679436640518,0.6453720894025256,-1.9303416347733393,-0.4066058543113678,0,0,0
761,1094.5272851654167,-8295.74070247312,154.6042368675523,0.6416503709558774,-1.9442159692354883,-0.40842620737229474,0,0,0
762,1100.9248694099629,-8315.251896817073,150.51107070382344,0.6378540870152198,-1.9580092582747162,-0.4101990976664289,0,0,0
763,1107.2841198222147,-8334.900612141551,146.40041381173398,0.6339836787425943,-1.9717198989878564,-0.4119243191681113,0,0,0
764,1113.604297400576,-8354.68601398872,142.27274388626512,0.6300395959139502,-1.985346298076215,-0.4136016713912214,0,0,0
765,1119.8846676840615,-8374.60725201655,138.12854059946415,0.6260222968668774,-1.9988868720307265,-0.41523095941247573,0,0,0
766,1126.1245008376493,-8394.663460097641,133.96828554470238,0.6219322484473431,-2.0123400473159703,-0.4168119938940797,0,0,0
767,1132.323071737093,-8414.853756419863,129.7924621807097,0.6177699259554402,-2.025704260553031,-0.4183445911057301,0,0,0
768,1138.4796600531881,-8435.177243588842,125.60155577539228,0.6135358130901533,-2.038977958701176,-0.4198285729459664,0,0,0
769,1144.5935503354808,-8455.633008732237,121.39605334944027,0.6092304018931481,-2.0521595992383332,-0.4212637669628678,0,0,0
770,1150.664032095409,-8476.220123605828,117.17644361973144,0.6048541926915927,-2.0652476503403463,-0.42265000637409345,0,0,0
771,1156.6903998888686,-8496.937644701387,112.94321694253813,0.600407694040014,-2.0782405910589845,-0.4239871300862641,0,0,0
772,1162.6719533981911,-8517.784613356318,108.69686525654333,0.5958914226612002,-2.0911369114986926,-0.4252749827136827,0,0,0
773,1168.6079975135278,-8538.760055865065,104.43788202567309,0.5913059033861521,-2.103935112992053,-0.4265134145963916,0,0,0
774,1174.4978424136273,-8559.862983592264,100.16676218175161,0.5866516690930935,-2.116633708273944,-0.4277022818175642,0,0,0
775,1180.3408036459987,-8581.092393087632,95.8840020669857,0.5819292606455463,-2.1292312216543747,-0.4288414462202296,0,0,0
776,1186.1362022064513,-8602.447266202582,91.59009937628548,0.5771392268294765,-2.1417261891899715,-0.4299307754233276,0,0,0
777,1191.8833646180012,-8623.926570208527,87.28555309942769,0.5722821242895212,-2.1541171588541026,-0.4309701428370923,0,0,0
778,1197.581623009135,-8645.529257916907,82.9708634630687,0.567358517464301,-2.166402690705616,-0.4319594276777633,0,0,0
779,1203.2303151914223,-8667.254267800876,78.64653187261368,0.5623689785208276,-2.1785813570561743,-0.4328985149816218,0,0,0
780,1208.8287847364682,-8689.100524118656,74.31306085394885,0.5573140872880125,-2.190651742636163,-0.4337872956183502,0,0,0
781,1214.376381052196,-8711.066937038557,69.97095399504349,0.552194431189286,-2.2026124447591595,-0.4346256663037143,0,0,0
782,1219.8724594584519,-8733.152402765618,65.62071588742845,0.5470106051743332,-2.214462073484936,-0.43541352961156554,0,0,0
783,1225.3163812619227,-8755.355803669881,61.262852067558235,0.5417632116499557,-2.2261992517809843,-0.4361507939851631,0,0,0
784,1230.7075138303571,-8777.67600841627,56.897868958063086,0.5364528604100662,-2.2378226156825387,-0.4368373737478133,0,0,0
785,1236.0452306660839,-8800.11187209606,52.526273808898175,0.5310801685648256,-2.249330814451081,-0.43747318911282623,0,0,0
786,1241.3289114788158,-8822.662236359925,48.14857463839663,0.5256457604689289,-2.260722510731308,-0.43805816619278765,0,0,0
787,1246.5579422577337,-8845.325929552553,43.76528017423329,0.5201502676490494,-2.271996380706544,-0.4385922370081452,0,0,0
788,1251.7317153428394,-8868.1017668488,39.37689979430599,0.5145943287304502,-2.2831511142525818,-0.43907533949510846,0,0,0
789,1256.8496294955714,-8890.988550391376,34.983943467541344,0.5089785893627701,-2.2941854150899283,-0.43950741751286115,0,0,0
790,1261.9110899686746,-8913.985069430048,30.586921694631773,0.503303702144993,-2.305098000934445,-0.43988842085008517,0,0,0
791,1266.9155085753139,-8937.09010046234,26.18634544871079,0.4975703265496105,-2.3158876036463614,-0.4402183052307958,0,0,0
792,1271.8623037574287,-8960.302407375715,21.782726115973357,0.491779128845985,-2.3265529693776426,-0.4404970323194867,0,0,0
793,1276.7509006533132,-8983.620741591225,17.37657543624827,0.48593078202292367,-2.3370928587176993,-0.44072456972558516,0,0,0
794,1281.580731164422,-9007.043842208599,12.968405443529406,0.4800259657104707,-2.3475060468374176,-0.4409008910072158,0,0,0
795,1286.3512340213874,-9030.570436152779,8.558728406472813,0.4740653661009285,-2.3577913236314947,-0.44102597567427365,0,0,0
796,1291.0618548492437,-9054.199238321859,4.148056768866534,0.4680496758691159,-2.3679474938590643,-0.4410998091908052,0,0,0
797,1295.7120462318512,-9077.928951736427,-0.2630969099199394,0.4619795940918732,-2.3779733772825944,-0.44112238297669754,0,0,0
798,1300.3012677755107,-9101.758267690282,-4.6742200144996335,0.45585582616682346,-2.387867808805041,-0.4410936944086754,0,0,0
799,1304.8289861717617,-9125.685865902524,-9.084799933038568,0.44967908373039844,-2.3976296386052436,-0.44101374682060623,0,0,0
800,1309.2946752593575,-9149.710414670975,-13.494324116825823,0.44345008457514073,-2.4072577322715434,-0.44088254950311256,0,0,0
801,1313.6978160854108,-9173.83057102694,-17.90228013983627,0.43716955256628937,-2.4167509709336135,-0.4407001177024924,0,0,0
802,1318.037896965699,-9198.044980891267,-22.30815575827905,0.4308382175576605,-2.42610825139248,-0.44046647261894756,0,0,0
803,1322.3144135441285,-9222.352279231709,-26.711438970124856,0.4244568153068319,-2.4353284862487246,-0.4401816414041199,0,0,0
804,1326.5268688513436,-9246.751090221547,-31.111618074605147,0.4180260873896411,-2.4444106040288505,-0.43984565715793617,0,0,0
805,1330.6747733624798,-9271.240027399479,-35.50818173167632,0.411546781114008,-2.453353549309796,-0.4394585589247613,0,0,0
806,1334.7576450540503,-9295.817693830735,-39.900619021442026,0.40501964943309077,-2.4621562828415855,-0.4390203916888614,0,0,0
807,1338.7750094599621,-9320.482682269416,-44.288419503526555,0.39844545085778615,-2.470817781668097,-0.4385312063691759,0,0,0
808,1342.7263997266527,-9345.233575322025,-48.671073276392605,0.3918249493685837,-2.4793370392459426,-0.43799105981340053,0,0,0
809,1346.611356667343,-9370.068945612185,-53.048071036596376,0.38515891432678423,-2.4877130655614343,-0.4374000147913809,0,0,0
810,1350.4294288153983,-9394.98735594651,-57.41890413797316,0.3784481203850935,-2.4959448872456345,-0.4367581399878184,0,0,0
811,1354.1801724767934,-9419.98735948162,-61.783064650746574,0.37169334739760046,-2.5040315476874686,-0.43606550999428795,0,0,0
812,1357.8631517816734,-9445.067499892277,-66.14004542055453,0.36489538032915125,-2.511972107144894,-0.43532220530057036,0,0,0
813,1361.477938735006,-9470.226311540626,-70.48934012738506,0.35805500916412936,-2.5197656428541038,-0.43452831228529826,0,0,0
814,1365.0241132663184,-9495.46231964651,-74.83044334441527,0.3511730288146524,-2.527411249136762,-0.4336839232059183,0,0,0
815,1368.5012632785124,-9520.774040458859,-79.16285059674641,0.3442502390281962,-2.5349080375052515,-0.43278913618797,0,0,0
816,1371.9089846957545,-9546.159981428105,-83.48605842002834,0.3372874442946569,-2.542255136765923,-0.4318440552136827,0,0,0
817,1375.246881510433,-9571.618641379644,-87.79956441896664,0.3302854537528624,-2.5494516931203357,-0.4308487901098919,0,0,0
818,1378.5145658291779,-9597.148510688272,-92.10286732570533,0.32324508109654276,-2.556496870264478,-0.4298034565352764,0,0,0
819,1381.7116579179367,-9622.748071453625,-96.39546705807875,0.3161671444797721,-2.563389849485951,-0.4287081759669176,0,0,0
820,1384.8377862461036,-9648.415797676571,-100.67686477772551,0.3090524664218916,-2.5701298297591118,-0.42756307568618307,0,0,0
821,1387.8925875296948,-9674.150155436542,-104.94656294805797,0.3019018737119255,-2.5767160278381596,-0.42636828876393496,0,0,0
822,1390.8757067735646,-9699.949603069794,-109.20406539208047,0.2947161973125008,-2.5831476783481557,-0.4251239540450663,0,0,0
823,1393.7867973126597,-9725.812591348556,-113.44887735004943,0.2874962722632821,-2.589424033873967,-0.4238302161323659,0,0,0
824,1396.6255208523044,-9751.737563661072,-117.68050553696894,0.28024293758393237,-2.5955443650471217,-0.42248722536971395,0,0,0
825,1399.3915475075135,-9777.722956192485,-121.89845819991481,0.2729570361766115,-2.601507960630569,-0.42109513782461117,0,0,0
826,1402.084555841328,-9803.76719810657,-126.10224517518068,0.26563941472802355,-2.6073141276013314,-0.419654115270042,0,0,0
827,1404.704232902169,-9829.868711728283,-130.2913779452394,0.2582909236110242,-2.6129621912310395,-0.4181643251656753,0,0,0
828,1407.250274260205,-9856.02591272709,-134.46536969551306,0.2509124167857998,-2.618451495164342,-0.41662594063840414,0,0,0
829,1409.72238404273,-9882.237210301093,-138.62373537094535,0.24350475170062963,-2.623781401495179,-0.4150391404622266,0,0,0
830,1412.1202749685463,-9908.501007361887,-142.7659917323691,0.23606878919224278,-2.6289512908409143,-0.41340410903747105,0,0,0
831,1414.4436683813485,-9934.81570072016,-146.89165741266308,0.22860539338578115,-2.6339605624143116,-0.41172103636936674,0,0,0
832,1416.6922942821072,-9961.179681271997,-151.00025297269113,0.22111543159438052,-2.638808634093352,-0.4099901180459639,0,0,0
833,1418.865891360444,-9987.591334185869,-155.09130095701727,0.21359977421838094,-2.643494942488881,-0.4082115552154045,0,0,0
834,1420.9642070249988,-10014.049039090296,-159.16432594939025,0.20605929464417855,-2.6480189430100807,-0.4063855545625469,0,0,0
835,1422.986997432783,-10040.551170262144,-163.21885462799116,0.19849486914273015,-2.6523801099277544,-0.40451232828494743,0,0,0
836,1424.9340275175161,-10067.096096815552,-167.25441582043774,0.19090737676772288,-2.6565779364354225,-0.4025920940682011,0,0,0
837,1426.8050710169427,-10093.682182891454,-171.27054055853864,0.18329769925342015,-2.6606119347082178,-0.40062507506064465,0,0,0
838,1428.5999104991263,-10120.307787847682,-175.26676213279185,0.17566672091219646,-2.6644816359595738,-0.39861149984742444,0,0,0
839,1430.3183373877162,-10146.971266449618,-179.24261614662046,0.16801532853177223,-2.668186590495703,-0.39655160242393317,0,0,0
840,1431.9601519861865,-10173.670969061392,-183.19764057033964,0.1603444112721613,-2.6717263677678553,-0.39444562216861734,0,0,0
841,1433.5251635010427,-10200.405241837578,-187.1313757948487,0.15265486056234256,-2.675100556422352,-0.3922938038151593,0,0,0
842,1435.0131900639933,-10227.172426915391,-191.04336468504167,0.14494756999666786,-2.6783087643483863,-0.3900963974240373,0,0,0
843,1436.4240587530846,-10253.970862607344,-194.93315263293047,0.13722343523101857,-2.681350618723594,-0.3878536583534658,0,0,0
844,1437.7576056127957,-10280.798883594349,-198.80028761047458,0.12948335387872223,-2.6842257660573754,-0.38556584722972087,0,0,0
845,1439.0136756730917,-10307.65482111924,-202.6443202221105,0.12172822540624192,-2.6869338722319758,-0.3832332299168531,0,0,0
846,1440.1921229674324,-10334.537003180707,-206.46480375697567,0.11395895102865028,-2.6894746225413124,-0.38085607748579164,0,0,0
847,1441.2928105497353,-10361.443754727583,-210.2612942408202,0.10617643360490023,-2.6918477217275463,-0.3784346661828435,0,0,0
848,1442.3156105102898,-10388.373397853513,-214.0333504876007,0.09838157753290469,-2.6940528940153934,-0.3759692773975912,0,0,0
849,1443.2604039906214,-10415.324251991935,-217.7805341507499,0.09057528864443758,-2.696089883144173,-0.3734601976301927,0,0,0
850,1444.1270811973038,-10442.294634111378,-221.50240977411656,0.08275847409986799,-2.6979584523975864,-0.3709077184580879,0,0,0
851,1444.9155414147185,-10469.282858911047,-225.19854484256928,0.0749320422827401,-2.6996583846312263,-0.3683121365021142,0,0,0
852,1445.6256930167583,-10496.287239016665,-228.86850983225867,0.06709690269421094,-2.7011894822978113,-0.36567375339203695,0,0,0
853,1446.2574534774753,-10523.306085176568,-232.5118782605318,0.05925396584735816,-2.702551567470141,-0.3629928757314971,0,0,0
854,1446.8107493806713,-10550.337706458005,-236.1282267354933,0.05140414316137038,-2.703744481861774,-0.3602698150623813,0,0,0
855,1447.2855164284292,-10577.380410443646,-239.71713500520735,0.04354834685563211,-2.704768086845422,-0.35750488782861795,0,0,0
856,1447.6816994485853,-10604.432503428246,-243.27818600653455,0.03568748984371574,-2.70562226346906,-0.35469841533940344,0,0,0
857,1447.99925240114,-10631.49229061548,-246.8109659135985,0.02782248562729285,-2.7063069124697483,-0.3518507237318633,0,0,0
858,1448.238138383609,-10658.558076314885,-250.315064185876,0.01995424818997714,-2.706821954285169,-0.3489621439331522,0,0,0
859,1448.3983296353115,-10685.628164138916,-253.79007361590558,0.012083691891111413,-2.7071673290628704,-0.34603301162199707,0,0,0
860,1448.4798075405954,-10712.700857200087,-257.2355903766085,0.004211731359510865,-2.7073429966672244,-0.34306366718968834,0,0,0
861,1448.4825626310019,-10739.774458308157,-260.6512140682173,-0.0036607186128249595,-2.7073489366840895,-0.3400544557005235,0,0,0
862,1448.406594586365,-10766.847270167364,-264.03654776480556,-0.011532743177019132,-2.707185148423182,-0.3370057268517075,0,0,0
863,1448.2519122348485,-10793.917595573661,-267.3911980604143,-0.019403427533630925,-2.706851650918159,-0.33391783493271476,0,0,0
864,1448.018533551921,-10820.983737611952,-270.7147751147694,-0.027271857038963707,-2.7063484829244033,-0.3307911387841177,0,0,0
865,1447.7064856582665,-10848.043999853286,-274.0068926985844,-0.03513711731135466,-2.7056757029145224,-0.3276260017558862,0,0,0
866,1447.3158048166322,-10875.096686551991,-277.26716823844384,-0.04299829433743408,-2.7048333890715517,-0.32442279166516297,0,0,0
867,1446.846536427615,-10902.14010284275,-280.4952228612616,-0.0508544745783419,-2.70382163927987,-0.3211818807535202,0,0,0
868,1446.298735024386,-10929.17255493754,-283.6906814383094,-0.05870474507588905,-2.7026405711138235,-0.31790364564370155,0,0,0
869,1445.672464266352,-10956.192350322484,-286.85317262881017,-0.0665481935586513,-2.7012903218240636,-0.31458846729585516,0,0,0
870,1444.9677969317593,-10983.19779795452,-289.982328923091,-0.0743839085479834,-2.699771048321596,-0.311236730963263,0,0,0
871,1444.1848149092345,-11010.18720845793,-293.07778668529124,-0.08221097946394094,-2.6980829271595486,-0.3078488261475707,0,0,0
872,1443.32360918827,-11037.158894320648,-296.13918619562,-0.09002849673109799,-2.6962261545126505,-0.30442514655352415,0,0,0
873,1442.384279848649,-11064.111170090371,-299.1661716921591,-0.0978355518842477,-2.6942009461544383,-0.3009660900432175,0,0,0
874,1441.3669360488154,-11091.042352570423,-302.15839141220533,-0.10563123767397418,-2.69200753743218,-0.29747205858985787,0,0,0
875,1440.2716960131897,-11117.950761015354,-305.11549763314895,-0.11341464817208297,-2.6896461832395255,-0.2939434582310526,0,0,0
876,1439.098687018429,-11144.834717326263,-308.0371467128817,-0.12118487887687789,-2.6871171579868856,-0.2903806990216242,0,0,0
877,1437.848045378637,-11171.692546245802,-310.9229991297313,-0.12894102681827227,-2.684420755569543,-0.28678419498595803,0,0,0
878,1436.5199164295225,-11198.52257555286,-313.77271952191694,-0.13668219066272214,-2.6815572893335,-0.2831543640698892,0,0,0
879,1435.1144545115112,-11225.323136256891,-316.58597672652115,-0.14440747081796915,-2.678527092039063,-0.27949162809213346,0,0,0
880,1433.631822951809,-11252.092562791859,-319.36244381797394,-0.15211596953758125,-2.675330515822175,-0.27579641269526806,0,0,0
881,1432.072194045422,-11278.829193209798,-322.10179814604453,-0.1598067910252789,-2.6719679321534926,-0.2720691472962684,0,0,0
882,1430.435749035135,-11305.531369373944,-324.80372137333615,-0.16747904153903442,-2.668439731795219,-0.2683102650366058,0,0,0
883,1428.7226780904482,-11332.197437151426,-327.46789951227964,-0.17513182949493294,-2.6647463247556926,-0.2645202027319128,0,0,0
884,1426.933180285479,-11358.825746605486,-330.09402296162165,-0.18276426557078235,-2.660888140241742,-0.26069940082122106,0,0,0
885,1425.0674635758276,-11385.414652187219,-332.6817865424031,-0.1903754628094604,-2.656865626608807,-0.25684830331577857,0,0,0
886,1423.1257447744101,-11411.962512926808,-335.2308895334235,-0.1979645367219872,-2.6526792513088355,-0.2529673577474516,0,0,0
887,1421.1082495262635,-11438.467692624205,-337.74103570618786,-0.20553060539031043,-2.6483295008359633,-0.24905701511671735,0,0,0
888,1419.0152122823235,-11464.928560039283,-340.2119333593305,-0.21307278956979242,-2.643816880669977,-0.24511772984025382,0,0,0
889,1416.846876272179,-11491.3434890814,-342.6432953525138,-0.22059021279138596,-2.6391419152175746,-0.2411499596981325,0,0,0
890,1414.6034934758075,-11517.710858998358,-345.0348391397964,-0.22808200146348795,-2.634305147751423,-0.2371541657806202,0,0,0
891,1412.2853245942913,-11544.029054564755,-347.3862868024674,-0.2355472849734585,-2.629307140347026,-0.23313081243459638,0,0,0
892,1409.8926390195234,-11570.296466269687,-349.697365081343,-0.24298519578879388,-2.6241484738174057,-0.2290803672095917,0,0,0
893,1407.4257148029003,-11596.511490503786,-351.9678054085218,-0.2503948695579415,-2.6188297476456075,-0.22500330080345482,0,0,0
894,1404.884838623011,-11622.67252974558,-354.1973439385948,-0.2577754452107453,-2.6133515799150335,-0.22090008700765287,0,0,0
